,tweet_id,author_id,tweet_text
976,1541795882751991808,1383371370713665537,"“You’re anti choice? How many kids have YOU adopted?”
“If a woman is wanting an abortion I will offer to adopt her baby into our loving family”
“You’re trying to adopt those kids? How dare you!”"
977,1541548688941715458,1433993241016295425,"As a former fetus, I cannot support abortion."
978,1540734050767212544,1529067487735779331,"The same people saying ""conservatives don't care about babies once they're born"" are the same ones firebombing pregnancy centers. Only one side doesn't care about children before or after birth and their political symbol (a jackass) says it all.

#babies #abortion #democrats"
979,1540665570345029632,1383371370713665537,Question for the pro aborts who say we need abortion bc the child will be poor/disabled/have a hard life: How easy does a person’s life need to be in order for their life to be worth living?
980,1540383552210092032,1498108194333331459,So glad Roe V Wade is gone. So how many cities will burn tonight
981,1540426062781358080,1514712733517860869,"Regulations on surgical procedures have always been a state issue, as the 10th Amendment directs. Abortion is a surgical procedure &amp; should not be treated any differently."
982,1540570370767462401,2530164750,I thought men were Not supposed to have a voice in Abortion issues?
983,1540472192282025985,2530164750,"Young women are actually crying at the announcement of the overturn of Roe v Wade.

Are girls and women really that in need of surgically ending their pregnancies?
Are they truly unaware that 
sex causes babies and how to prevent pregnancy?"
984,1542355281081950208,1527786032070111232,"This whole thing with pro-abortion people calling pro-lifers weird for wanting to adopt children has really cemented the idea that they just want to kill their kids. 

It’s why I don’t call them pro-ch*ice anymore. They don’t care about any option other than abortion."
985,1541998545145778176,1518731276512948224,"As a man, I will never be faced with the choice of abortion

And by the looks of most of the protesters, it's something we have in common."
986,1541270922144784384,1518731276512948224,"Why are Planned Parenthood clinics closing down all
over the country?

I thought abortion was only 3% of their business?"
987,1541268419286142977,1518731276512948224,"Trudeau has invited American women who want an abortion to come to Canada.

By the time she sees a doctor the child will be 16."
988,1541102028352499712,1518731276512948224,"I've noticed that the vast majority of people upset at the Roe V. Wade decision are also rabidly applauding the recent gun law passed which includes Red Flag Laws.
Show me WHERE in the Constitution gives you the right to kill babies, and I'll show you where it says I can own guns"
989,1540532121852313604,1527786032070111232,"You cannot, and I really can’t stress this enough, CANNOT be Catholic and support abortion. 

Too many people saying they’re Catholic and support abortion rights."
990,1540372550693167105,1373365280508809219,"To avoid the spread of disinformation in the next few months, please stay away from State, oops I mean mainstream “news” media outlets.

#RoeVWade #LifeWins"
991,1540351960422854657,1373365280508809219,Will all the Never Trumpers in the GOP acknowledge that this historic victory for life only happened because of the courage of President Trump? #GoodbyeRoe #RoeVWade
992,1541404180664967168,1521263474911105025,For all the people still triggered about Roe vs. Wade being overturned: this probably wouldn’t have happened if y’all weren’t being gross and using abortion as birth control. Absolutely disgusting behavior. Thank God it is overturned 🙏🏼🙏🏼🙏🏼
993,1540359040018038784,80150372,"If you think about all the Conservatives that have come through DC, many were timid or downright scared to even consider to touch Roe V Wade. Some thought it was career suicide. All it took was an outsider with nothing to lose. Was 4 years of Trump worth it? Absolutely!"
994,1540349990526132224,1530800337598259200,"In 1973, the Supreme Court disregarded the Constitution, ignored science, &amp; defied the will of the American people by imposing abortion on demand across the country. Today, Life wins. #RoeVsWade has been overturned!"
995,1540647982365904899,1492487956187123715,Now that roe vs wade is overturned put in a new law that gives full body autonomy so that abortions can happen and vaccines are no one’s fucking business too
996,1541844831617650689,1522637014616657922,"So how many abortion clinics got bombed back in the day? Is it more or less than the pregnancy centers getting fire bombed now?

Just curious."
997,1541463950042210305,716418153232908288,The left lost  abortion because they were not satisfied with “safe and rare” abortions. They weren’t happy with 63 million abortions they wanted more! They wanted up to birth and for every woman to have at least 1 abortion! @SenTedCruz @SenJohnKennedy @SenTomCotton
998,1540509446673076224,185776495,"Social media is so gross right now. You guys know what abortion entails, right? Call me an extremist but poisoning/dismembering a human body shouldn’t be protected by the constitution… #RoeVsWade"
999,1540497210416238598,1443923326628470831,Big corporations are realizing that paying for travel costs to get an abortion is far less expensive than paying for maternity leave and adding another name to your insurance coverage…this allows them to save money AND virtue signal.  It’s a win-win!
1000,1540495858470473728,1443923326628470831,"$$$ talks, don’t let them make you think otherwise!  Dems stand to lose nearly half of the $45M that Planned Parenthood donated to the DNC because of the canceled abortion appointments and upcoming regulations in red states.  Dems don’t give a single fuck about you, only $$$"
1001,1540465405076160514,716418153232908288,So the leftie politicians are saying today that women and “birthing persons” are screwed! I’m trying to figure out why a man would do whatever it is they do to carry a baby why they would need abortion rights????  This one ☝️ is a brain twist!
1002,1542552046657802244,1410428218948083715,"My mother is a product of the generation that created #RoeVWade 
we both know i would test positive for the gene for Down's Syndrome though I don't suffer from it. I asked what she would have done had the doctor convinced her to test for it in 1977,
She said ""nothing different."""
1003,1542000093754118144,1519242793549324288,Do you think that the majority of people understand what the overturning of Roe vs Wade really means?
1004,1541803369580449795,1410428218948083715,"Abortion was never has never, is never, and will never be okay"
1005,1541598436956545025,1410428218948083715,"Truthfully
when you look at the EU
the shame of Abortion is a peculiar American institution
#RoeVsWadeOverturned"
1006,1541312025837637632,1410428218948083715,"The Mississippi Law in Dobbs Law Suit had far more liberal abortion laws than the European Union
But
Abortion ghouls had to sue
This gave the court the chance to the right thing

They could have cut their losses but no"
1007,1541310068590870528,1410428218948083715,"Psa
Since most states banning abortion had no functioning abortion industry 
Repealing Roe won't change the birthrate
Red state women have self respect"
1008,1541274757471019009,1410428218948083715,"New rule
If you can't understand DNA
If you can't name the 2 scientists that discovered it

I don't want to know why you support abortion because your religious arguments are lost on me"
1009,1541075909851193344,1410428218948083715,"I live in south Dakota
Never had segregation 
Women were voting from day one
Never locked down
Abortion is illegal
No income tax
No budget deficit
Low unemployment 
Surrounded by food sources 
I love the smell of freedom"
1010,1540920976036225025,1410428218948083715,"Bottom line
if you support abortion because of ""choice""
you are making the statement that a human baby
is property of the mother and the mother alone
Which is slavery
which is abolished by the 13th amendment"
1011,1540786416967290881,1410428218948083715,"Seriously ""abortion on demand up to birth""
Stretch it until the 18th birthday 
Or you're full of shit
#RoeVsWadeOverturned"
1012,1540743372603699200,1410428218948083715,"I could never date or marry a woman who thinks abortion is a good thing
I mean what's next?
How many murders is enough?"
1013,1540717281281318915,1410428218948083715,"America is not perfect 
We have done less evil with more power than most
But I'd say here are our 5 worse crimes as a nation. 

1 49 years of roe v wade
2 bombing Nagasaki 
3 Jim Crow
4 interning Japansese Americans in ww2
5 89 years of southern slavery"
1014,1540716813700308998,1410428218948083715,"When someone is a slave they can be set free
When someone is aborted she is dead 
And that's it
No hope with abortion"
1015,1540455571442356225,1295913245484736514,So much for trans rights I guess .... Since men can't speak on abortion..... ... You Democrats are trash . As women I'm ashamed born a female and I am a female that's that you people should be ashamed
1016,1540366212143763456,1295913245484736514,It took years in a relationship before I realized what a narcissist was I was abused he made me think he was a dad he wasn't I was left to take care of 2 beautiful babies I don't regret it. My abuse will never push me to be pro abortion or choice .... I AM PRO LIFE.
1017,1540365752959733761,1410428218948083715,"Can you hear it
The tiny hands of 1/5 of my generation
Applauding 
From beyond the grave 
Praising the name of Alito
#RoeVWade"
1018,1540365604535803906,1295913245484736514,So many women who were raped and are pro life who love there beautiful babies today is for you beautiful people. ROE vs WADE is finally 100% overturned . I'm so happy
1019,1542738648755572738,1398894762724409344,"Love what Candace Owens says about #PlannedParenthood: ""It's a cult."" And it really is, isn't it? Feminists, walking around like zombies, moaning ""My body, my choice."" Get a NEW LINE, ladies. This movement is crap. Motherhood rocks, and abortion rights, hopefully, are going away."
1020,1541679212507054081,1398894762724409344,Fuck abortion. Fuck cancel culture. Fuck groomers.
1021,1541655455646334976,1398894762724409344,"I would like to commend Sunny Hostin for coming out strong as a #prolife Catholic on Monday's episode of #TheView. No, she doesn't want to criminalize abortion, but she said she personally believes abortion is wrong even in cases of incest! That's a consistent pro-life ethic."
1022,1540982142041264128,1398894762724409344,Liberals don't know how to organize people. They just fuel movements with emotion. (And lies.) The current lie? That the Roe decision means women can't get an abortion. Dems are taking advantage of that lie and stoking hatred and violence. America is at stake! Don't be fooled!
1023,1540979144389017601,1398894762724409344,"I'm very proud to live in a post-Roe world. For the first time in my 39 years, I feel like I can breathe a sigh of relief. I love living in a country that DOESN'T officially support killing unborn children! #abortionrights #RoeVsWade"
1024,1540978596570959872,1398894762724409344,"Cracking up at trans advocate / pro-choicers calling out JK Rowling for not speaking up about the #RoeVWade decision. Some people aren't on Twitter 24 hours a day. Life happens outside this toxic platform. Stop picking on her, or anyone else. You're just bullies. Do better."
1025,1540815253591801863,1529548483027419137,"The overturning of roe vrs wade has shed a light on the need of a cultural reset , but it’s happening , im grateful I was alive to see roe vrs wade overturned , I one day hope to see where abortion is illegal in all 50 states and we care for human life."
1026,1543215651019526144,1519796985481543682,"Your account has been locked.
￼
What happened?
We have determined that this account violated the Twitter Rules. Specifically, for:
1Violating our rules against posting media depicting gratuitous gore. 
IT WAS A PIC OF A DEAD BABY murdered in the womb. Abortion good?  Pic bad"
1027,1542520946669416452,1529936012151078918,Christians have been decrying abortion since before the New Testament was finished being written. The pro-life movement is not a new phenomenon.
1028,1542206172505202691,1529936012151078918,"Has anyone heard from the ""abortion is okay because it's legal"" folks since the overturn? Are they okay?"
1029,1541931371551227904,1529936012151078918,"Treating ectopic pregnancy is not an abortion. 

Treating miscarriage is not an abortion. 

Because removing a child from a lethal environment (i.e., fallopian tube) is not abortion and removing the body of a dead child is not abortion."
1030,1541197322750656512,1519796985481543682,"We’ve seen Roe v. Wade overturned. Praise the Lord! . . . .This is a battle between good and evil, life and death."
1031,1541177293938237445,1519796985481543682,"In 1973, abortion was legalized (Roe v. Wade)."
1032,1541160211901202432,1519796985481543682,"Remember too that President Obama is a supporter of partial-birth abortion (really, it’s partial-birth murder)."
1033,1541160054035988481,1519796985481543682,"This holocaust of abortion has victims who are called mere tissue or fetuses. But these children are made in God’s image, but that is being ignored as children are being killed in a holocaust of unimaginable proportion."
1034,1541159835009515522,1519796985481543682,"Terms like fetal tissue, abortion, pro-choice, women’s rights, women’s health care, and other words are used to hide a reality: the killing of a human being made in the image of God! It’s murder! It’s child sacrifice."
1035,1541159633645076480,1519796985481543682,Now abortion is NOT called child sacrifice. And the victims are NOT called children. Different terms are used in an attempt to hide the reality of what is actually happening in this modern-day holocaust.
1036,1541087426134757382,1519123530801053696,The left is constantly complaining that the poor can’t afford the expense of traveling to the voting place. I bet they’ll find a way to travel out of state for an abortion. I’m sure they’re trying to come up with absentee abortions
1037,1541021027806896128,1529936012151078918,"Removing the body of a dead child from the mother's uterus is not abortion. 

Removing a living child from a lethal environment (i.e., ectopic pregnancy) is not abortion.

Pro-life laws include provisions that specifically allow for these. 

Claiming otherwise is dangerous"
1038,1540802632004112384,1519796985481543682,My gosh dems love abortion.
1039,1540561073681489920,2860910916,If men can get pregnant now and nobody can define what a woman is - then by that logic men should get an opinion/have a say on abortion. #RoeVsWade #RoeOverturned
1040,1540481955103490049,1519796985481543682,Biden voted to overturn Roe v Wade in 1982 saying women don’t have ‘sole right’ to say what happens to bodies.
1041,1540478507926491136,1519123530801053696,"I recall that my mother, when asked if she had to make the decision to choose her life or the life of her unborn child, without hesitation she would choose the life of her unborn child. My mother was a saint, and I hope there are more like her today 🙏"
1042,1540419347218190337,2860910916,"God is good! Life wins! #RoeVWade  
There’s still a long ways to go (we won’t stop until abortions everywhere are banned) but this is a HUGE step for the #ProLifeGeneration"
1043,1540373941902102529,1529936012151078918,"Praise God for the overturn of Roe v. Wade! Hundreds of lives will be saved daily, and let us work to our utmost to save the rest. 1/"
1044,1542178949245059078,1498827686755680261,"Ok last try here:

How about “our hands are somewhat tied in Mn with majority Dem appointed Supreme Court. Our judges in MN are far left resulting in everything from criminals being released into the streets &amp; taxpayer funded abortion on demand for children. If elected, 1/2"
1045,1541867741904113664,1421721405658320902,"Yes we're involved in spiritual warfare. 
Just look at the madness after the overturned of Roe vs Wade.
Moloch and Baal are loing their power, they will soon have no more blood sacrifices. This is what impowers them.
God is in control,  see how quickly the riots ✋️"
1046,1541803289485971457,1498827686755680261,"For all the Minnesotans who just don’t really “care about abortion” — It’s the issue you’ll lose on if GOP candidates don’t unite now on how to address it. (They should’ve had a plan 6 mos ago when it was obvious it was going to be overturned in June)

-Free consulting advice"
1047,1541628689062019073,1498827686755680261,Chelsea Handler a poster child for how abortion harms women - she had two in high school. She’s so bitter.
1048,1541571676390973447,786653916951900160,So AOC was told via a tweet that if a pregnant women is murdered the charges against the killer would include a 2nd charge 4 murdering the unborn but abortion is not a crime. Huh wonder if she sees the hypocrisy?
1049,1541486472200699908,1451434957197488143,"In the last 5 days the Supreme Court has: 🥰
● Ruled that you don't need a special reason to apply for Concealed Carry permit
● Repealed Roe vs Wade, saving Countless babies from Abortion
● Ruled that Praying in School is ok and that
● Non Citizens Cannot Vote in US Elections"
1050,1541257879944155139,1499764109985730560,"Congrats to Colorado!! One of the few states that allows the crushing of unborn babies skulls in the womb in order to end a pregnancy after 29 weeks. Truly, congrats!! White Supremacist Margaret Sanger would be proud."
1051,1540877699345956865,1498827686755680261,All you really need to know about the abortion issue is that there are two sides: right &amp; wrong.
1052,1540689163195977728,1142528310490083331,"Good morning to everyone except the satanic baby killing monsters that no longer have the ""right"" to kill unborn babies."
1053,1540605584411697153,1451434957197488143,Notice how there are a lot of Antifa men promoting abortion rights.  There would be no abortions if men kept their junk in pants.  It takes two to make a baby!  Men should also be held responsible for outcomes of pregnancy. Vasectomy and condoms are effective!
1054,1540536859184578563,1451434957197488143,It’s simple. If you want an abortion and want to be around other baby killers… just move to a BLUE state.  Abortion is not meant to be your Birth Control. #RoeVsWade
1055,1540531756247289857,1499764109985730560,"So, the left are now firmly against science again when it comes to abortion? Hard to keep up."
1056,1540469511597748224,1427467304745410560,"Have all the people angry that US women have lost the constitutional right to an abortion been able to define the word ""woman"" yet?

#RoeVsWade"
1057,1540468622157459457,1424205820363821056,I never thought Roe Vs. Wade would get overturned in my lifetime. I think it’s time we recognize the Kingdom of Hawai’i next.
1058,1540406014524022785,1424205820363821056,"Your reminder if you live in California, it doesn’t matter what a Republican candidate has to say about abortion because there’s so many elected Democrats, we have no power. Knock it off with the purity tests &amp; flip seats so we can have representation."
1059,1540391219657814016,1424205820363821056,Shame on conservatives who shame other conservatives for going from pro-abortion to anti-abortion. Not everyone is fortunate to have the social capital or education to know the truth of an abortion.
1060,1540372436809461760,1424205820363821056,Remember to pray for everyone who doesn’t know what an abortion is. We have a window of opportunity to change hearts and minds.
1061,1540353818109419522,1424205820363821056,"I support government bills supporting women when it comes to life. Conservatives can do better when it comes to changing minds about being anti abortion, and I’m so tired of us not being honest about this on our side. Children are never barriers to our dreams. They are the dream."
1062,1540347448954179586,1520784314715287553,Today SCOTUS returned the abortion rights responsibility to the state legislatures where it belonged all along. The fact is there is no right to abortion in the text of the Constitution.  Roe V. Wade was wrongly decided IMHO.
1063,1540343542589054977,1519824914294915075,"OUR REAL President did it! Roe v. Wade is overturned. 
God Bless you President Trump.  You made this possible."
1064,1542798685192572929,1474660187092959234,"Feminists need to ask why the “sexist” establishment supports abortion. It may be that abortion enhances the male’s freedom to exploit by sparing him from the worry of paternity.

Bill Crouse"
1065,1542250288500858880,1521319347494567936,"Mark my words. 
In a few years there will be a woman taking her $4,000 for a vacation in let's say Europe.  The UK or Spain maybe.
She will go to get her abortion and get told no.  Because she didn't look to see that the test of the world is more restrictive than the US."
1066,1541206942869344258,25881166,"""Gutted."" ""Eviscerated."" ""Ripped away.""

Interesting word choices used by abortion advocates to describe the Dobbs ruling by SCOTUS.

#AbortionIsMurder"
1067,1540709375588896773,25881166,The seething anger presently exhibited by abortion advocates relates to their position being called out for what it is: The desire for State-sanctioned approval to murder children. In their hearts they know it is wrong. Self-deification is always a challenge. #AbortionIsMurder
1068,1540708639387725824,25881166,"Try, try, try. There is no morally coherent defense for abortion. None. #AbortionIsMurder"
1069,1540649111841554435,1474660187092959234,"Abortion and the desire to kill our children is a symptom of a sickness. The problem is the rejection of God and the knowledge of the truth. We need a society to turn back to God, that’s the only remedy. Only then will all life will be precious. 

#WadevsRoe #Abortion"
1070,1540511169269612545,1479199744165658626,"You lot understand that terminating a pregnancy doesn't equate to abortion..... Right? If you really can't have baby any longer, induce and walk away. Let the doctors and God figure it out from there. No reason to have post 20 week abortions if you can induce and walk away"
1071,1540339439519547393,1474660187092959234,Roe v Wade overturned! Amazing news for America today. Praise the Lord.
1072,1540736217297301507,1527829849431232513,"This all came about bc the woke folks sued Mississippi over their 15wk abortion ban. You all wanted extreme abortion and instead got no abortion (in many states). Very apropos.
#RoeOverturned"
1073,1540449088373768194,289050011,"BLM riots from 2020 and the abortion riots, which will most likely happen tonight, will cause more damage than January 6th. #RoeVWade #liberals #suck"
1074,1540389915820584961,1521992914704171009,ROE V WADE FINALLY OVERTURNED!!!                                        What a great way to end pride month lol
1075,1540366368717115392,2729546716,Joe Gonzales is a Soros backed DA in San Antonio. He's going on and on about abortion being critical care and how the LGBT community is concerned their rights are next 🙄 Typical Dem pushing an agenda of fear
1076,1540363997119135748,1527829849431232513,"Abortion should be up to the states. Roe v Wade was illegitimate from day 1 regardless of your opinion on abortion, so today is a great day for liberty."
1077,1540357116879314944,2729546716,Roe v. Wade is overturned!! Wonderful news on the Solemnity of the Sacred Heart of Jesus! God is so good! 💛
1078,1542388690676289536,1529169270378201089,Now @taraatlast calls pro abortion-campaigners  @amnestyireland a ‘humanitarian group’ . More #fakenews from hysterical Tara. #bias #mediabias
1079,1542136783848280066,1527670508648550407,How can these state judges move to block state abortion ban laws after the Supreme Court overturned #RoeVsWade and left it up to the states to decide? #ProLife
1080,1540751945408864256,1529169270378201089,The very fact the #repeal #proaborts have to bring up Savita again (who’s death was nothing to do with abortion) as the one case in 35 years of Prolife laws shows how safe our 8th Amendment was
1081,1540621713519820800,1529169270378201089,"The Irish media are really showing their pro-abortion bias in all their ‘news’ bulletins today! Just like they did before, during and after our abortion referendum. #mediabias #BiasedBBC"
1082,1540405101055074310,1402340416314298368,"We need to get ever gun-loving, abortion haters, friends, and neighbors to vote.  The left will not sit down and not try and stop this amazing change."
1083,1540379296409296903,1529169270378201089,No doubt those @rtenews editors (jumped-up former AA roadwatch reporters) will be on to @seanwhelanRTE to spin the ending of Roe Vs Wade as a bad thing. #AbolishAbortionGlobally
1084,1540367747384745984,1402340416314298368,"61 Million Babies Have Died in
Abortions
Since Roe v. Wade"
1085,1540367537342484481,1402340416314298368,"God is good! He has stopped the biggest mass murder in history, which was perpetrated with no guns, which are done by the radicals left with abortion."
1086,1540341203517988864,1529120104042090496,ROE V WADE IS IN THE ASH HEAP OF HELL
1087,1540340069848039424,1512892495079817223,Roe vs. Wade is dead. Gonna be a long weekend stay safe patriots.
1088,1541128719645003777,1510388069999992832,Abortion is a satanic child sacrifice ritual #RoeVsWade
1089,1541128125601415170,1510388069999992832,Every abortion argument is built opon lies #RoeVsWade
1090,1541127675212857347,1510388069999992832,"Abortion isn't ""liberating"" or ""empowering"", it's eugenics disguised as feminism"
1091,1540337246842363904,1521453065727004672,Roe v wade is no more!
1092,1540715003531124736,1431430686834049024,"Don’t conceive! That way another one’s RIGHTS don’t interfere with your freedom. Every human life is a gift to the world. Whether born or unborn, young or old, healthy or sick, every person is made in the holy image of God."
1093,1540713571801341952,1431430686834049024,"Don’t conceive…. That way another one’s RIGHTS don’t interfere with your freedom. Every human life is a gift to the world. Whether born or unborn, young or old, healthy or sick, every person is made in the holy image of God."
1094,1542569919472189447,1165437641099268102,"[Biden's] upset that the court said the people, through their elected representatives, will have a say on abortion policy. That doesn't destabilize democracy – it affirms it. By contrast, it is behavior like the POTUS that undermines equal justice and the rule of law."" McConnell"
1095,1541006564005396481,936380777033617410,"I don’t know if I should vote for Bernie again, if he decides to run in 2024. 

His stance on healthcare sounds like a dream come true for this country. But his stance on abortion sickens me to my core.

Many lives will be saved and many lives will be lost. It’s a tough choice."
1096,1540954861818331136,936380777033617410,"A lot of malicious people are taking the Jewish philosophy on abortion out of context.

It says that abortion is ok only if the mother’s life is threatened. It does not say that any abortion is fine whenever.

These lies are dangerous, they’ll will cause real harm."
1097,1540564427728109568,936380777033617410,"Roe v Wade was unconstitutional, anti-democratic, and authoritarian. 

The Supreme Court should not declare new powers and rights for the federal government. 

If it’s not in the constitution, it should not be up for the federal government to decide upon."
1098,1540500016351043588,936380777033617410,"I am very supportive of the Supreme Court’s decision regarding Roe v Wade, but their plans for contraception is completely antithetical to the Pro-Life cause.

Contraceptives STOP abortions!"
1099,1540431796365660162,936380777033617410,"In 30 states it’s considered a double homicide when a pregnant woman is murdered. If the law is to remain consistent, it should be homicide when an abortion is committed in those same 30 states."
1100,1540419511257546753,936380777033617410,There’s still a lot of work to be done in the fight against abortion.
1101,1541771231749349382,1434600299575091203,Fake News Coverages of Violence from Anti Abortion ZERO! #RedWave2022
1102,1540489047533006849,1062508305262764033,I’m disgusted by the pandering on my Insta feed about todays momentous roe v wade decision. Just a bunch of lunatics upset that they can’t murder babies anymore. Especially celebrities. 👋🏼 see you never again.
1103,1543014858018414592,978990505,I keep hearing that roe v wade being overturned &amp; the laws in place will hinder care for miscarriage does anyone know this to be true or why this is going around?
1104,1542540950236323840,1449106459007070212,"I don’t know how people can read, “I knitted you in the womb of your mother,” and think God could ever be indifferent towards or approving of abortion. If you’re Christian and pro-abortion, you need to make a choice. The attestation of scripture &amp; tradition are against you."
1105,1542512646506676229,978990505,The left is so quick to pounce on antiabortion folks demanding they do something about foster care &amp; fix all these issues meanwhile what are they doing about the border crisis they created costing over 40 lives in just one day? If you can demand I fix issues around abortion then
1106,1541958244108800001,1433460636776816643,"if you are using foster children / adopted children as a means to promote abortion: you don't actually care about us. foster children need advocation for a better system, not to be told that they should've been aborted because their lives aren't worth living.
#PostRoeGeneration"
1107,1541490124428640263,978990505,Well it's officially happening. My best childhood friend has messaged me about my stance on abortion. I suspect this will be the end of our friendship. Heartbroken BUT it took me forever to find my voice &amp; I will not be silenced even if that means losing every friend I have/had
1108,1540821375589425154,1490841123866267652,We CANCELED our subscription after news that @netflix will help pay for employees to have an #abortion. Abortion is murder! We don't financially support those who aid in the genocide of innocent human beings! DROP your Pro-Death funds/political activism &amp; we will reconsider!
1109,1540813305706475520,1485439042602684422,If your really following Jesus Christ you will not be angry about abortion being banned in this country. You will be celebrating! What has happened to this country in that death in many forms is celebrated ? Guess who their god is He came to kill steal and destroy
1110,1540810885853216768,1518702297739526145,It was NEVER a constitunal right to get an abortion!
1111,1540796795755712514,1433460636776816643,"“abortion is a war on women.”
imagine how many more women would be here today if they hadn’t been being dismembered in the womb for the past 50 years."
1112,1540519184492281856,1524025905009598467,"I don’t know who needs to hear this, but the right to life is in the constitution. Abortion isn’t."
1113,1540362904775557130,978990505,Feel free to unfollow me more because I'm RT all day the amazing tweets about Roe v. Wade being overturned.
1114,1540349989913694208,1449106459007070212,"We are turning the tides. Abortion will be banned and criminalized in every state in my lifetime. O’ Most Sacred Heart of Jesus, pray for us, the unborn, and the conversion of the United States."
1115,1540339949530120194,1524025905009598467,Roe V Wade has been overturned and left up to the states - the people - to vote and decide. It’s a great day for children and human life!!!
1116,1542656431115173890,1527803522997276672,"I am creating a compilation video of women's crazy reactions to the overturning of Roe vs Wade. If you see any videos of women screaming acting like they are possessed by a demon, or just acting crazy because they can't kill they're babies. Please send me the video. Thank you."
1117,1542621622317858816,1518957888257069058,"Abortion is a choice, miscarriage is not."
1118,1541140389993713667,1518957888257069058,I am overjoyed thinking about all of the babies that are not being killed today thanks to the overturning of Roe v. Wade. Praise the Lord!
1119,1540393875021234177,1518957888257069058,Abortion is a crime and should be illegal across the board.
1120,1543003673743089664,1527679801351237632,"Since last Friday @NPR has been running almost non-stop abortion promotions. One of the most sickening yesterday was the suggestion for teenage fathers that having the baby killed will result in much higher lifetime earnings. 
#AbortionIsMurder
#ProLife"
1121,1541788513389096961,1527679801351237632,"People who say the SCOTUS decision has made the world a more dangerous place don't know pre-1973 statistics. In spite of the fact birth control is more effective &amp; easier to get now, there were actually FEWER unwanted pregnancies or dead babies before Roe v. Wade. You wonder why?"
1122,1540877952329560064,1520062892426469376,I love that the people (even so called doctors) making false claims about abortion on Twitter disable their comments bc they can handle the truth
1123,1540668566776717312,814090381,"Planned Parenthood: abortion is only 4% of what we offer.
Also Planned Parenthood: abortion is illegal, we have to close our doors."
1124,1540400922093682689,1527679801351237632,"Remember how much trouble the abortion industries went to in search of the liar #AnitaHill in an attempt to stop the nomination of #ClarenceThomas? 
Today #JusticeThomas is finally seeing his revenge &amp; is being called an American hero."
1125,1540394232313040896,1527679801351237632,"Has @NPR ever managed to cram so many lies &amp; liars into a few hours of broadcasts as they have today? The lie about ""Constitutional Right"" comes up every few minutes &amp; the idiotic ""abortion is health care"" promotions don't explain how a dead baby = care. #Propaganda!
#RightToLife"
1126,1540369244235259904,1527679801351237632,"People killed babies before Roe v. Wade &amp; will still do it, but I hope some of the big abortion industries will be shut down. Those dishonest, greedy abortionist ""doctors"" will have to relocate since they'll be out of work in many states, including #Arizona. 
Thank you #SCOTUS."
1127,1541436698323828736,1503765060891684874,"I’m still devastated by the abortions I had (20 yrs ago) the babies were 14 weeks &amp; 17 weeks post conception, the 1st was at Planned Parenthood, West Chester, PA. The 2nd at Einstein Medical in Phila, PA. I should never have been legally permitted to murder the unborn. #abortion"
1128,1540368659574554626,1503765060891684874,Love your neighbor as yourself. Do not let them murder their unborn children. #RoeVWade
1129,1540366941604413442,1503765060891684874,Putting laws in place to protect your neighbors unborn children is loving one’s neighbor. Rejoice.
1130,1542171515537575937,1511138149602316295,Hey Demotards/Snowflakes; unfortunately you still get to kill your unborn living babies! SCOTUS did not rip away your ability to murder! It sent the issue back to the States. The majority of the individual STATE gets to decide if murder by abortion is available!
1131,1540904349630697473,1470411802072727555,Just watched a clip of the #projectVeritas video that features the GOP candidate Becky Edwards for Congress in UT has @beckyforutah responded to why she will stand up for Abortion #RoeVsWade #RoeOverturned
1132,1540723266045808642,807903344,"Leftists want EVERYTHING national! Common abortion laws, marriage laws, LGBTQ laws. The magic of federalism is that we have 50 democracies and most will not be either total abortion bans or post-birth allowance. #RoeVsWade #Dobbs"
1133,1540455174409420800,1511138149602316295,A life is always lost with Abortion!
1134,1540411205474570240,1518744125583024128,Just don't get pregnant before you're ready to or before you want to! I can't get over this psychosis that you'd rather demand the right to kill your unborn child instead of not conceiving it to begin with. #LifeWins
1135,1542128147004538880,1516593732358971402,Abortion and Transgenderism are tools of the elite’s goal of depopulation. #TheGreatReset
1136,1541915560631492610,1469134766276501507,"With hot button issues currently being abortion, transgenderism, and January 6 hearings, the left seems to these things will turn things around for them in November. WRONG! People are going to vote their pocketbooks. They're more concerned about inflation and higher fuel prices."
1137,1540720683008655360,1469134766276501507,"What ever happened to the unborn child's ""right to choose""?"
1138,1540407036478881793,1469134766276501507,I'm just wondering. Where in the SCOTUSA ruling on Roe v Wade did it say that abortion is illegal? The court just reversed that 1973 decision saying it was up to the states to decide whether abortion is legal or not since abortion is not mentioned in the Constitution. Civics 101.
1139,1540579740523892736,1519482604482871296,"After reading too much twitter tonight, I realize that for the women who are hell bent on killing off their unborn children, they will just get the pills in the mail to do so. My bet is we will see this abused and women will die along with their children."
1140,1540530096490029056,1519482604482871296,"So, it appears that in Texas women can still do a ""self induced"" abortion with no restrictions. There will be no legal consequences for women who do this."
1141,1543349542145466371,1527658761296429063,Stop treating abortion as a cure and start considering it a symptom of a deeper problem.
1142,1542159363539869700,1526345752745652224,Washintonians - #WakeUp @PattyMurray joined with @ewarren to propose putting “Abortion Tents” on our National Park Properties!! These people LOVE killing babies.
1143,1541572286666354688,1518976309887647745,"If the ACLU had not gone to court over the 15 week abortion law in Mississippi, Roe v. Wade would not have been an issue. The left doesn’t know when to stop. I, personally, am happy that Roe v. Wade was overturned but all the protesters need to look at themselves."
