,tweet_id,author_id,created_at,retweet_count,reply_count,like_count,quote_count,tweet_text,root_username
3280,1540755733033238531,4136795953,2022-06-25 17:56:07+00:00,0,0,2,0,"Republicans, please, this is me begging, just stop for a month. Please. I need a breather. You just made abortion bans legal, and now you're going for gay rights and every civil right there is, all right after each other. Just stop, please",NARAL
3281,1540751057810345984,373625797,2022-06-25 17:37:32+00:00,1,0,2,0,pro abortion forever.,NARAL
3282,1540487974395076613,232336477,2022-06-25 00:12:08+00:00,2,0,2,0,So will cops doing chemical warfare be arrested for causing miscarriage and abortion?,NARAL
3283,1540387856144662528,899399781843206144,2022-06-24 17:34:18+00:00,0,0,1,0,With the overturn of Roe I’m considering setting up a monthly contribution to Planned Parenthood and Yellow Hammer Fund. What other abortion providers can use some extra support today? #WeWillNotGoBack #RoeVsWade #women,NARAL
3284,1540371229583953921,4136795953,2022-06-24 16:28:14+00:00,0,0,0,0,Every single justice that voted to overturn Roe v. Wade can go [REDACTED] and [REDACTED] in [REDACTED],NARAL
3285,1540174047752888322,1268410497361215489,2022-06-24 03:24:42+00:00,0,1,9,0,"Tommorow we may be expecting an opinion by the supreme court overturning Roe v Wade,and thus ending the right to abortion in many states. I just wanna say we will fight such an injustice till it ends and it will feel like nothing is impossible but remember everything truly is",NARAL
3286,1542564062168395778,36513863,2022-06-30 17:41:46+00:00,0,0,2,0,"The Supreme Court just ruled against the EPA. #scotusIsCompromised #SCOTUSIsCorrupt 
And make no mistake, the purpose of SCOTUS limiting tribal sovereignty yesterday was to ensure if any women go to tribal land for an abortion we can still be charged with breaking the law.",NARAL
3287,1540642743860469760,1645462760,2022-06-25 10:27:08+00:00,0,1,3,0,"Let’s be clear:  so many folks are pointing fingers and blaming this, that and the other one for the #SCOTUS decision on abortion.  But I don’t see ANYTHING on what folk are going to do.  Get off the couch, get off #twitter and actually be an advocate.  #AbortionIsHealthcare",NARAL
3288,1542939650964090881,1410293610558361605,2022-07-01 18:34:13+00:00,1,0,1,0,I believe if someone supports abortion they do not deserve to have a child.  If you dont think that that child's life is worth it in the womb whos to say you will take care of it well when its born.  Even so you're advocating for the end of other children's lives.,NARAL
3289,1542305641708093440,15509246,2022-06-30 00:34:54+00:00,1,0,7,1,Let’s take a moment and thank abortion clinic escorts. They’re unpaid volunteers. They get yelled at and harassed by protesters. They make you feel safe as they walk you up and into the clinic. They don’t get enough accolades for the hard work they do.,NARAL
3290,1542145286998564869,22546100,2022-06-29 13:57:42+00:00,0,1,12,0,"Let’s see.. hmm 🧐 republican men.. which ones do I know have paid for an abortion, or caused one.

Let me get back to you.",NARAL
3291,1541649051384483841,284477321,2022-06-28 05:05:50+00:00,0,1,0,0,I have been following the Roe vs Wade news since the leaked report came out that it was to be scrapped away soon that itself had been horrifying to hear. Some of us at the extreme margins of American society can absolutely feel the pain of how insidious &amp; cruel this ruling is.,NARAL
3292,1541561972482768896,15509246,2022-06-27 23:19:49+00:00,2,0,3,0,"People can have an abortion for reasons other than rape or maternal life saving measures. Maybe someone just doesn’t want to be pregnant. Or is in a horrible living situation. Mind your business, it has nothing to do with you. Abortion is essential healthcare.",NARAL
3293,1541421366959673344,22546100,2022-06-27 14:01:06+00:00,0,2,8,0,"But I can tell you this! If I had had an abortion, I surely wouldn’t vote 2strip women of that right! And 2say that Uwere confused or just didn’t know or thought that abortions were funded w/ur tax dollars, it’s just not an excuse anymore! 1/2",NARAL
3294,1540916824706953216,1410293610558361605,2022-06-26 04:36:14+00:00,0,0,0,0,"Funny how people who are pro-choice say abortion is a constitutional right, yet the constitution never once mentions it. 🤔",NARAL
3295,1540908384949370881,1410293610558361605,2022-06-26 04:02:42+00:00,0,0,0,0,Isn't weird that pro-choice women that say men can't have an opinion on abortion are actually ok with men having an opinion on abortion as long as their opinion is the same as theirs?,NARAL
3296,1540702095946534913,15509246,2022-06-25 14:22:59+00:00,0,0,2,0,"I’m tired of seeing people say abortions are only acceptable for rape, incest, or endangering the mother’s life. No. Abortion is acceptable and essential for anyone who wants to have one, for any damn reason.",NARAL
3297,1540522062795530240,22546100,2022-06-25 02:27:35+00:00,1,2,20,0,Congratulations 👏 republicans!!! Roe v. Wade has been overturned by your “supreme” court! Women will die! Yay!!,NARAL
3298,1540361916849307649,15509246,2022-06-24 15:51:14+00:00,0,1,0,0,It’s happened. Wisconsin PP has halted all abortions effective immediately. They are trying to provide funding for travel to other states. Please donate to your local abortion funds and/or independent clinics…they’re doing the work.,NARAL
3299,1540342244305240064,15509246,2022-06-24 14:33:03+00:00,0,0,0,0,"Abortion has been, and will remain, safe and essential healthcare.",NARAL
3300,1543216643798716416,940683291220434945,2022-07-02 12:54:54+00:00,20,7,116,2,"Republicans pulled the wool over your eyes by telling you Roe was being overturned and leaving those decisions up to the states. Now, McConnell is saying he wants a bill banning abortion nationwide. You can't believe a single word that comes out of the mouths of these fuckers.",NARAL
3301,1543097379431370753,940683291220434945,2022-07-02 05:00:59+00:00,24,11,201,3,"Nobody is pro abortion.

People are pro mind your own fucking business.",NARAL
3302,1541817218056478721,1397884398809255936,2022-06-28 16:14:05+00:00,0,0,0,0,"Children dying NRA lobbyists pay the GOP, Your retirement funds have gone to Russia, your capital was attacked, now roe and Wade Florida destroyed..wake the hell up ..where is your loyalty to this nation?",NARAL
3303,1540813096029151234,1294833469634351105,2022-06-25 21:44:03+00:00,0,2,2,0,"Amazing how folks think thoughts &amp; prayers will stop gun violence, but don’t think that will stop abortion.",NARAL
3304,1540771508074983424,1340993445310070784,2022-06-25 18:58:48+00:00,0,0,0,0,"Abortion rights are getting eradicated in the US.
.
Meanwhile desi men on twitter: Time to brag about our countries abortion laws.
.
Seriously though its really cringey when desi men really act like our abortion laws is very progressive.",NARAL
3305,1540769543114686465,940683291220434945,2022-06-25 18:50:59+00:00,8,12,59,2,"I can't help but wonder if the Supreme Court realizes that with it's recent rulings on gun and abortion cases, they have just weaponized a segment of the population that may have remained dormant, but will now do everything in their power to destroy the Republican party.",NARAL
3306,1540361715166064640,1340993445310070784,2022-06-24 15:50:26+00:00,0,1,1,0,"My mutuals and anyone who sees this tweet, who live in the US who can vote, please go out and vote for the state elections because your abortion rights have been removed by the Supreme Court of the US and its upto states to decide whether abortions are going to legal in",NARAL
3307,1540358514140295168,1340993445310070784,2022-06-24 15:37:42+00:00,0,2,3,0,"All the US citizens who have a uterus, I am praying for your safety and please don't lose hope. I know you all are strong people and you will stop this oppressive move made by the supreme Court of the US and the republican party. Abortion is health care and it is a human",NARAL
3308,1540418843264180224,905427175,2022-06-24 19:37:26+00:00,0,2,3,0,We must codify Roe v. Wade.,NARAL
3309,1540343244688695297,1257278568582832130,2022-06-24 14:37:02+00:00,2,0,11,1,"Before I heard about the ruling, I was thinking that, by sending abortion rights back to states, SCOTUS would bring state level elections back into the spotlight and, I'm hoping, incur a blue wave that brings the tide back to shoring back up our rightful representation.",NARAL
3310,1540875737242247168,1407383255217754119,2022-06-26 01:52:58+00:00,0,0,0,0,More women should read Lysistrata...can't get pregnant and need an abortion if you're not having sex with men. #prochoice #nosexwithmen #AbortionRightsAreHumanRights,NARAL
3311,1540728061410258946,51121043,2022-06-25 16:06:09+00:00,0,1,1,0,"Hillary was right.  
She warned you what would happen. 
You reap what you sow.

#RoeVWade #RoeOverturned #RoeVsWade #hillarywasright #haikuchallenge @HillaryClinton #ButHerEmails #",NARAL
3312,1540576863491194881,1352101763608834048,2022-06-25 06:05:21+00:00,0,1,0,0,"1/3 Prophetic word: All week, the Lord's been reminding me of this scripture and I just realized today, it's for many on the abortion ruling. ""It is a snare for a man to devote rashly something as holy, And afterward to reconsider his vows."" -Prov. 20:25. The Bible speaks",NARAL
3313,1540379920962318337,1407383255217754119,2022-06-24 17:02:46+00:00,2,0,2,0,Roe V Wade decision protest in Atlanta today and tomorrow at 5:00 PM at the CNN Center. Please support and retweet  #RoeVsWade #roevwadeoverturned #protest #atlantaprotest #atlantaroevwade #Atlanta #abortionrights,NARAL
3314,1540346017069125632,16315120,2022-06-24 14:48:03+00:00,1,1,3,0,1/2The Luce Center for Conservative Women salutes the Supreme Court for the courageous decision that increases chance to protect our Constitution and human life. This is a long overdue correction from the  Constitutional and scientific errors in Roe v. Wade that contributed to,NARAL
3315,1540358558381813760,3303025153,2022-06-24 15:37:53+00:00,1,2,3,0,Look at which states jump to outlaw abortion first. Those will be the ones that join Texas to form the neo-Confederacy.,NARAL
3316,1540419938526961665,3363933072,2022-06-24 19:41:47+00:00,0,0,1,0,"Not trying to minimize how egregious SCOTUS’ turning over Roe is, but as predicted the GOP saved that Ace in the Hole to change the narrative from our righteous outrage about J6 to abortion. It’s like rope a dope against us with these #Pigs",NARAL
3317,1541006179295543302,2752601,2022-06-26 10:31:18+00:00,0,1,4,0,"Let's not lose sight of the fact that millions of women in this country will be heading to church happy this morning now that Roe v Wade has been overturned, including 40 congresswomen, 3 female governors &amp; 1 woman whose vote on the Supreme Court helped change American history",NARAL
3318,1540381123720540160,1406634176414052354,2022-06-24 17:07:33+00:00,0,0,0,0,"The @GOP played the long game. 

They were methodical, slowly eroding rights, patiently stacking the courts.  

GOP masterfully played the political game. Dems didn’t even make it to the arena.

Elect people who fight for rights of all people NOT some people. 
#RoeVWade",NARAL
3319,1540358017136443392,1384585503387922437,2022-06-24 15:35:44+00:00,0,0,0,0,"I am in disbelief of the Roe vs Wade ruling. We have set back Women’s rights and healthcare massively. 
This is just the start.",NARAL
3320,1543292435475750912,534918224,2022-07-02 17:56:04+00:00,3,1,8,0,"For anyone who is celebrating the overturning of Roe v Wade, how do you feel about the steps being taken across our country to ban contraceptives? Is the goal truly to have MORE unwanted, unintentional pregnancies?
#RepublicansAreTheProblem
#ProtectWomensHealth",NARAL
3321,1541862735197110275,1377241215868018688,2022-06-28 19:14:57+00:00,1,0,0,0,"Jesus said, ""A Great Awakening will start in America, it will come in Florida first then St. Louis. This year I will begin to Awaken America again. The overturning of Roe V. Wade and Surfside and My sign that the demon Prince in America has come down!""",NARAL
3322,1540479766351970309,1377241215868018688,2022-06-24 23:39:31+00:00,0,0,0,0,"The LORD said, ""Apostle came out, and abortion was broken across the world! Death was broken!""",NARAL
3323,1540351788800516097,1371121667091615748,2022-06-24 15:10:59+00:00,0,1,2,0,The most ironic thing about the SC overturning Roe v. Wade is that the conservative crazies that pushed for this will be affected by this too. You think people will care that you voted for Trump or his ilk when you are dying of an ectopic pregnancy and cant get care?,NARAL
3324,1540350966733701125,1371121667091615748,2022-06-24 15:07:43+00:00,0,0,0,0,"We need to push for state legislatures in conservative states to expressly define the ""danger to the mother's life"" in their abortion ban bills. It's ridiculous, callous, and dehumanizing that women are denied life saving care because of right wing politics. Pro life my ass.",NARAL
3325,1540367062299811840,892047618389487616,2022-06-24 16:11:40+00:00,1,2,2,0,I am thinking back to the era I grew up in where abortions were illegal &amp; my mom had to pull off a miracle to arrange &amp; pay for a safe abortion for our lovely &amp; upright Trinidadian housekeeper who had been horribly raped by a friend of her cousin who had set her up to be raped.,NARAL
3326,1540355243418034176,1246485663689646082,2022-06-24 15:24:43+00:00,2,1,13,0,"When my mom was pregnant with me, every single doctor told her to get an abortion. Even when she was in labor, they told her I would never survive outside the womb. I’m glad my mom was pro life. But I’m also glad she had the Constitutional right to make that decision. (1/10)",NARAL
3327,1540376521541566467,1177594069087850497,2022-06-24 16:49:16+00:00,0,0,0,0,"Bet a woman who uses an AR-15 to protect herself while traveling to get an abortion goes to jail for not killing the 10 people attacking her, but for the abortion she’s seeking to get. !!!!THAT’S OUR AMERICA PEOPLE!!!",NARAL
3328,1540351046307831811,1053153026725298176,2022-06-24 15:08:02+00:00,1,1,1,0,Roe v wade was overturned.,NARAL
3329,1541460802540019712,29646774,2022-06-27 16:37:48+00:00,0,0,1,0,"Wait so the answer to the abortion ban is

We’ll take your children, your newborn infant, give her to us

My God

My God have mercy, for they know not what they say.",NARAL
3330,1541408008684675074,29646774,2022-06-27 13:08:01+00:00,0,0,2,0,"🤦‍♂️the mental gymnastics needed to believe in Small Government 

while also believing in banning abortion, banning marriage equity, controlling school curriculum, a police state, and war profiteering

I may have a log in my eye but they’ve set theirs on fire",NARAL
3331,1541112464535916544,991110860100825088,2022-06-26 17:33:38+00:00,1,1,5,0,"Are there any National laws the GOP likes? They want the states to make their own laws about abortion, probably gay marriage, other things as well. 

Let's take this to is illogical conclusion of no federal government. That's what they want. 

I see a lot of problems with this.",NARAL
3332,1540842098303418371,991110860100825088,2022-06-25 23:39:18+00:00,15,1,39,0,Putting abortion as a state choice as SCOTUS has done means that if a currently Blue State that is abortion friendly ever turns Red then they lose the right.  Rights should not be so tenuous that they change with the direction of the wind.,NARAL
3333,1540829887396810755,1403517111553638400,2022-06-25 22:50:47+00:00,0,0,0,0,"Some religions require abortion under certain circumstances.  The First Amendment, that no law respecting an establishment of religion, or prohibiting the free exercise, guarantees a woman’s right to choose.  The Constitution guarantees religious exemption to abortion bans.",NARAL
3334,1540652104133607424,29646774,2022-06-25 11:04:20+00:00,0,2,2,0,"I support fundamental human rights, including access to healthcare, self-determination, freedom, safety.

Overturning #RoeVsWade and ending Federal protections for access to abortion is completely barbaric.

I might be the wrong kind of Christian, but I will die on this hill.",NARAL
3335,1540381720109023232,991110860100825088,2022-06-24 17:09:55+00:00,0,0,0,0,Will insurance now take out of the policies in coverage of abortion?,NARAL
3336,1540380987447812097,991110860100825088,2022-06-24 17:07:00+00:00,0,0,1,0,Can we indicted Conservative SCOTUS and the GOP if woman dies in childbirth when an abortion would have saved her life? Or will she be tired posthumously for the death of the unborn?,NARAL
3337,1540375146027941890,277776803,2022-06-24 16:43:48+00:00,0,0,2,1,"The thing is, if men could get pregnant, there would be abortion pills at every damn gas station.",NARAL
3338,1540348197905784836,991110860100825088,2022-06-24 14:56:43+00:00,0,2,9,0,The Republican SCOTUS just gave a boom to Back Ally Abortion Clinics 😠,NARAL
3339,1540724572433141760,1390883056479870978,2022-06-25 15:52:18+00:00,1,0,1,0,US   CONSTITUTION   AND  THUS  CREATE  AN  ROE  VS  WADE    CONSTITUTIONAL  AMENDMENT    CONTACT  THEM  ALL   ASAP   2/3   OF  THE  HOUSE     2/3   OF  THE  SENATE   THEN  THE  PRESIDENT    SIGNS  IN  AND  ON  AND  IT  IS  DONE  AN  ROE  VS  WADE  AMENDMENT  IS  NOW  HERE,NARAL
3340,1540724102880706561,1390883056479870978,2022-06-25 15:50:26+00:00,1,0,1,0,ALSO  THOSE  OF  YOU   WHOM  BELIEVE  IN  AND  LIVE  BY  ROE  VS  WADE    CASE  SITING  THIS  US  SUPREME  COURT  DECISION  IS  NOT  THE  END  BUT  THE  BEGINING  YOU  CAN  WRITE  TO  OR  CALL   PRESIDENT  BIDEN     NANCY  P  AND  OR  CHUCK  S    TO  GET  THEM TO  RATIFY THE,NARAL
3341,1541589035109564416,1079061579973439488,2022-06-28 01:07:21+00:00,41,21,231,1,"Nevadans can still get an abortion.

Some might say we're lucky, but luck had nothing to do with it. In 1990, Nevadans showed up to the polls to affirm our right to choose by a 2-to-1 margin. 

That's the power of your vote.",NARAL
3342,1541407327953240067,747258760922439684,2022-06-27 13:05:19+00:00,0,0,2,0,"Until Republicans commit to providing free maternity care from conception through the postpartum period, their opposition to abortion is just ""anti-sex,"" not ""pro-life.""",NARAL
3343,1540764279560982528,1079061579973439488,2022-06-25 18:30:04+00:00,24,22,83,1,"The Supreme Court has overturned Roe v. Wade.

The stances are clear.

Republicans have fought this extremist crusade for decades. This is the result.

But Democrats stand with the majority of Americans who support a woman's right to choose. We are not giving up.",NARAL
3344,1540488042619846657,1079061579973439488,2022-06-25 00:12:24+00:00,193,51,700,13,"Abortion is still safe, legal, &amp; accessible in Nevada.

It's a right that Nevadans voted to protect by an overwhelming 2-to-1 margin.

But extreme Washington Republicans would change that. They've introduced legislation to BAN abortion nationwide – overruling our will.",NARAL
3345,1540358236267843590,1079061579973439488,2022-06-24 15:36:36+00:00,18,32,155,5,"The Supreme Court’s decision to strike down Roe v. Wade is an assault on our rights. 

I’m outraged and I’m devastated. 

But I’ll keep fighting. I’m going to do everything I can to protect access to reproductive care.",NARAL
3346,1542530188474458119,1401224132856004612,2022-06-30 15:27:10+00:00,0,0,0,0,“It’s important that states (like #Delaware) w/ codified abortion actively work to build true safe places where people can access abortion care.” - @CPDAction @CobyJOwens @beardy_nick @MikeBrickner3 @KEEVHA_DE #WeWontGoBack #DeWontGoBack #IWillAidAndAbet #BansOffOurBodies,NARAL
3347,1541874149357981703,1401224132856004612,2022-06-28 20:00:18+00:00,0,0,1,0,"We are proud that we worked with @ACLUDelaware , @SoDelARJ and others to ensure that this call to action to provide expanded abortion services was provided #netDe #HB455",NARAL
3348,1541873252196401153,1401224132856004612,2022-06-28 19:56:44+00:00,0,0,2,0,I'm not sure what the church (who is The church)'s opposition to abortion has to do with the government of Delaware? #netDe #HB455,NARAL
3349,1540341383612997632,313727335,2022-06-24 14:29:38+00:00,34,41,126,18,"As a Muslim woman with a God-given right to abortion, today’s Supreme Court decision is another horrific violation of my religious freedom in America. #RoeVsWade",NARAL
3350,1540508202390913025,731900178,2022-06-25 01:32:31+00:00,0,0,8,0,Abortion doulas are here for you. #AidandAbetAbortion,NARAL
3351,1540779316086091777,1240586226291347457,2022-06-25 19:29:49+00:00,0,2,1,0,"A religion, whose nature depends on killing a Son as the key to salvation, being behind the impetus to end abortion is fucking hilarious to me.",NARAL
3352,1540408561129381890,1361357051478351874,2022-06-24 18:56:35+00:00,50,3,63,0,"Right now, at this very moment, 15 states now have abortion illegal in most cases, including miscarriages and stillbirths.

Doctors now get to tell those pregnant persons that they are denied access to healthcare because some idiot lawmaker said so.

This is our America now.",NARAL
3353,1542687803976318977,1394800520758448133,2022-07-01 01:53:28+00:00,0,0,1,0,"I know of a human rights march for abortion care. I really want to post about it but I'm afraid of making it a target for anti-abortion groups. Thoughts?

#AbortionIsHealthcare #AbortionRightsAreHumanRights #BansOffOurBodies #Texas",NARAL
3354,1541295940232962048,1123493366279356416,2022-06-27 05:42:42+00:00,0,0,0,0,"Absolutely love @iamjohnoliver!!!!

@LastWeekTonight @HBO 

#JohnOliver #LastWeekTonight #HBO #HBOMAX #RoeVsWade #RoeVWadeprotest #RoeVWade #SusanCollins #FuckSusanCollins",NARAL
3355,1541133378438811650,1123493366279356416,2022-06-26 18:56:44+00:00,0,0,0,0,"Give @angelicaross best dressed!!!!

We need to #VOTE!!!!!!

@hulu 

#NYC #Pride #NYCPride #PrideMonth #LGBTQIA #Pride2022 #LoveIsLove #Hulu #VoteBlue #VoteBlueToSaveDemocracy #VoteBlueToSaveAmerica #RoeVWade #RoeVsWade #GayMarriage #AbortionRightsAreHumanRights #WomensRights",NARAL
3356,1541115189810155522,1123493366279356416,2022-06-26 17:44:28+00:00,0,0,0,0,"We need to #VOTE!!!!!!

@hulu 

#NYC #Pride #NYCPride #PrideMonth #LGBTQIA #Pride2022 #LoveIsLove #Hulu #VoteBlue #VoteBlueToSaveDemocracy #VoteBlueToSaveAmerica #RoeVWade #RoeVsWade #GayMarriage #AbortionRightsAreHumanRights #WomensRights",NARAL
3357,1541091739339001857,1123493366279356416,2022-06-26 16:11:17+00:00,0,0,1,0,"I stand with all women!!! Women helped us now we stand with them!!!!!

#NYC #Pride #NYCPride #PrideMonth #LGBTQIA #Pride2022 #LoveIsLove #Hulu #RoeVsWade #RoeVWade #RoeVWadeProtests",NARAL
3358,1540752253778132994,1123493366279356416,2022-06-25 17:42:17+00:00,0,0,2,0,"4th of July is canceled until all Americans are free!!! 

#IndependenceDay #4thOfJuly #RoeOverturned #RoeVWadeprotest #RoeVWade #VoteBlueToSaveDemocracy #VoteBlueToSaveAmerica #VOTE #GOPHandmaidsTale #RepublicansAreDestroyingAmerica  #SCOTUS #SCOTUSIsCorrupt",NARAL
3359,1540535145471655937,1123493366279356416,2022-06-25 03:19:35+00:00,0,0,0,0,"Clarence Thomas can go right to hell!!!!

#VOTE #Fight #Protest #VoteBlueOrWeAreScrewed #VoteBlueToSaveAmerica #VoteBlueToSaveWomensRights #RoeVWade #RoeVWadeprotest #RoeVsWade #roevwadeoverturned #SCOTUS #SupremeCourt #WomensRightsAreHumanRights #AbortionRightsAreHumanRights",NARAL
3360,1540518826076520450,1123493366279356416,2022-06-25 02:14:44+00:00,0,0,0,0,"RISE UP AND FIGHT!!!!!

#VOTE #Fight #Protest #VoteBlueOrWeAreScrewed #VoteBlueToSaveAmerica #VoteBlueToSaveWomensRights #RoeVWade #RoeVWadeprotest #RoeVsWade #roevwadeoverturned #FuckTheGOP #SCOTUS #SupremeCourt #WomensRightsAreHumanRights #AbortionRightsAreHumanRights",NARAL
3361,1540426510938607632,1123493366279356416,2022-06-24 20:07:54+00:00,0,0,0,0,"The calendar says 2022 but to the @GOP they rather have it say 1776!!!

#RoeVWade #RoeVsWade #AbortionRightsAreHumanRights #SCOTUS #SCOTUSIsCorrupt #SCOTUSIsCompromised #SupremeCourt #WomensRightsAreHumanRights #VOTE #VoteBlue #VoteBlueOrWeAreScrewed #VoteThemOut",NARAL
3362,1540424981900713984,1360713500465668098,2022-06-24 20:01:50+00:00,1,0,3,0,"There are no words to describe the injustice triggered by #SCOTUS' decision to overturn #RoeVWade. This country is going straight to #Gilead and our elected officials do NOTHING to stop it. 
Your religion does NOT govern our rights... or at least it wasn't supposed to...",NARAL
3363,1540381168524304384,1123493366279356416,2022-06-24 17:07:44+00:00,0,0,0,0,"The @GOP care more about fucking guns then women's right!!!!!! 

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #VOTE #VoteThemAllOut",NARAL
3364,1540380892241297411,1123493366279356416,2022-06-24 17:06:38+00:00,2,0,1,1,"Land Of the free my ass!!!!! 

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #VOTE #VoteThemAllOut #VoteBlueToSaveAmerica",NARAL
3365,1540369959456587777,1123493366279356416,2022-06-24 16:23:11+00:00,1,0,0,0,"This country has failed!!!

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #VoteThemOut #VoteBlueToSaveDemocracy #VoteBlueOrWeAreScrewed",NARAL
3366,1540358085784457216,1123493366279356416,2022-06-24 15:36:00+00:00,0,0,0,0,"EXPAND THE COURT NOW!!!!

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #ExpandSCOTUS #ExpandTheCourt #VoteBlueOrWeAreScrewed",NARAL
3367,1540350030753800193,1123493366279356416,2022-06-24 15:04:00+00:00,0,1,0,0,"Fuck the @GOP!!!!

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #GayMarriage #VoteBlueOrWeAreScrewed #VoteBlue #VoteBlueToSaveDemocracy #VoteThemAllOut",NARAL
3368,1540349143859740672,1123493366279356416,2022-06-24 15:00:28+00:00,0,0,1,0,"We have to #Vote!!!!!!!!! 

#VoteBlueOrWeAreScrewed #VoteBlueIn2022 #TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #VoteThemAllOut",NARAL
3369,1540348890578407426,1123493366279356416,2022-06-24 14:59:28+00:00,0,0,1,0,"She told us this would happen!!!

@HillaryClinton 

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #HillaryClinton",NARAL
3370,1540344705191378947,1123493366279356416,2022-06-24 14:42:50+00:00,0,0,1,0,"The @GOP only care about white Straight men and that's it!!!!

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade #Overturned",NARAL
3371,1540342440875266050,1123493366279356416,2022-06-24 14:33:50+00:00,0,0,0,0,"The @GOP want a real world #HandmaidsTale!!!!

#TrumpCult #SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RowVsWade",NARAL
3372,1540341560373657600,1123493366279356416,2022-06-24 14:30:20+00:00,0,0,0,0,"So fucking disappointed!!!! The fucking #TrumpCult!!!!! 

#SCOTUSIsCorrupt #SupremeCourt #SCOTUSIsIllegitimate #MarchForOurLives #VoteBlueIn2022 #TrumpPackedTheCourt #RepublicansAreDestroyingAmerica #RoeVWade #RoeVsWade",NARAL
3373,1540716646771224580,870470251791749120,2022-06-25 15:20:48+00:00,0,0,1,0,"I'm just thinking about how Mexico and Argentina legalized abortion within these past few years and the US and Poland just restricted it even more and just... It's a fucking shitshow. Fuck it all, man.",NARAL
3374,1540390449818390529,842474623,2022-06-24 17:44:36+00:00,56,15,527,1,"They're not stopping here. They are coming after contraceptives, gay rights, Trans rights, and a nationwide BAN.  This isn't going to be a matter of you can get an abortion in another state. You can get married in another state, etc. All just to stay in power lol",NARAL
3375,1542194059279843330,1249171373081141250,2022-06-29 17:11:30+00:00,0,1,7,0,"My conservative father, like so many others I see commenting, identifies as prolife but doesn't believe in the criminalization of abortion and believes in exceptions for rape and medical complications etc. I don't get what they don't get about that actually being pro-choice. ?",NARAL
3376,1542146400045203463,1403278952,2022-06-29 14:02:08+00:00,0,1,1,0,"More Americans pushed for an all day/all night McDonald’s Breakfast Menu harder than we did for codifying Roe v. Wade as sacrosanct law of the land.

In the early days of the public knowledge of the onset of Covid McDonald’s took breakfast back.

The writing was on the wall, 🇺🇸!",NARAL
3377,1541815183252901888,1249171373081141250,2022-06-28 16:05:59+00:00,0,0,3,0,"Do y'all know how many times I've reported people for shouting the N----- slur at Black folks on social media only for it to take MONTHS to get any action taken if they do at all? Then the SCOTUS ruling comes down and Facebook is moderating ""abortion"" like it's whack-a-mole! wtf",NARAL
3378,1540704583529467904,454394158,2022-06-25 14:32:52+00:00,3,0,12,1,"So today, people will be tear-gassed, which is an international war crime, over abortion, which is an international human right. Mhmm everything’s cool.",NARAL
3379,1540542327797780482,1154925933691887617,2022-06-25 03:48:07+00:00,1,0,7,1,"I'm 65. I had an abortion when I was 26. And at 38. Was using a diaphragm. During med appts I'm asked ""how many pregnancies?"" I answer two. ""How many live births?""  I answer none. I wince but never explain nor justify. Those were the right decisions 4 me, but I also regret them.",NARAL
3380,1540420367973580804,1249171373081141250,2022-06-24 19:43:30+00:00,0,1,2,0,"Having to listen to my Black, Republican female coworker yammer on and on about how 'if the Democrats hadn't taken their abortion rights to such extremes, it never would've gotten to this point' is just the fucking worst.",NARAL
3381,1540385673462661120,1249171373081141250,2022-06-24 17:25:38+00:00,0,2,1,0,"A woman in a support group is in need of an abortion and she's in TN. I'm reading they have 30 days in that state until their trigger law goes into effect. After that, she is asking what state is closest to her that she can travel to. I'm digging, but a quick source would help.",NARAL
